postbox_osm_id,postbox_lat,postbox_lon,postbox_tags,mapillary_image_id,image_path,image_lat,image_lon,compass_angle,captured_at_epoch_ms
node/253609260,52.50912,13.4597216,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-02-23"", ""collection_times"": ""Mo-Fr 17:15; Sa 12:15"", ""drive_through"": ""no"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Wühlischstr. 24, 10245 Berlin""}",1094812154622372,images/postbox_node_253609260_img_1094812154622372.jpg,52.50901642726,13.46016051249,0,1637050737612
node/253609260,52.50912,13.4597216,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-02-23"", ""collection_times"": ""Mo-Fr 17:15; Sa 12:15"", ""drive_through"": ""no"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Wühlischstr. 24, 10245 Berlin""}",1516326505745677,images/postbox_node_253609260_img_1516326505745677.jpg,52.509020869669,13.460026150582,165.90533769853,1730804558178
node/247631568,52.4013394,13.5615865,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 18:00; Sa 12:45; Su 10:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Buntzelstr. 116. 12526 Berlin""}",1121057265665464,images/postbox_node_247631568_img_1121057265665464.jpg,52.401272468318,13.56188152918,82.512011703726,1720709661572
node/247631568,52.4013394,13.5615865,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 18:00; Sa 12:45; Su 10:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Buntzelstr. 116. 12526 Berlin""}",1014769280433570,images/postbox_node_247631568_img_1014769280433570.jpg,52.4014176,13.561398199972,0,1720709775000
node/247631568,52.4013394,13.5615865,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 18:00; Sa 12:45; Su 10:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Buntzelstr. 116. 12526 Berlin""}",3573864019590237,images/postbox_node_247631568_img_3573864019590237.jpg,52.401289944586,13.56146863663,151.38663164483,1720709652403
node/251205443,52.4515941,13.6914778,"{""amenity"": ""post_box"", ""brand"": ""Deutsche Post"", ""check_date"": ""2024-10-08"", ""collection_times"": ""Mo-Fr 16:30; Sa 11:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""post_box:type"": ""pillar"", ""ref"": ""Rahnsdorf (S-Bahnhof), 12589 Berlin""}",1105105861591546,images/postbox_node_251205443_img_1105105861591546.jpg,52.451505,13.691662,36,1756800384083
node/251205443,52.4515941,13.6914778,"{""amenity"": ""post_box"", ""brand"": ""Deutsche Post"", ""check_date"": ""2024-10-08"", ""collection_times"": ""Mo-Fr 16:30; Sa 11:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""post_box:type"": ""pillar"", ""ref"": ""Rahnsdorf (S-Bahnhof), 12589 Berlin""}",1162177779417703,images/postbox_node_251205443_img_1162177779417703.jpg,52.4514386,13.6915498,175,1781602413075
node/254135724,52.4853641,13.3626047,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:15; Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Gustav-Müller-Str. 48, 10829 Berlin""}",175987054438580,images/postbox_node_254135724_img_175987054438580.jpg,52.4854647,13.362580499972,0,1592045502000
node/254135724,52.4853641,13.3626047,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:15; Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Gustav-Müller-Str. 48, 10829 Berlin""}",143186568073444,images/postbox_node_254135724_img_143186568073444.jpg,52.485367699972,13.3629688,0,1640781999000
node/254135724,52.4853641,13.3626047,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:15; Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Gustav-Müller-Str. 48, 10829 Berlin""}",1134438257042765,images/postbox_node_254135724_img_1134438257042765.jpg,52.485544444444,13.362547222222,117,1551970054000
node/253608870,52.5045102,13.4679162,"{""access"": ""yes"", ""addr:floor"": ""0"", ""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-05-20"", ""collection_times"": ""Mo-Fr 17:15; Sa 12:15"", ""colour"": ""yellow"", ""covered"": ""no"", ""indoor"": ""no"", ""level"": ""0"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""pillar"", ""postal_code"": ""10245"", ""ref"": ""Sonntagstr. 1, 10245 Berlin"", ""source"": ""survey"", ""support"": ""ground""}",1387345041663393,images/postbox_node_253608870_img_1387345041663393.jpg,52.504688799972,13.4675825,0,1639237312000
node/253608870,52.5045102,13.4679162,"{""access"": ""yes"", ""addr:floor"": ""0"", ""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-05-20"", ""collection_times"": ""Mo-Fr 17:15; Sa 12:15"", ""colour"": ""yellow"", ""covered"": ""no"", ""indoor"": ""no"", ""level"": ""0"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""pillar"", ""postal_code"": ""10245"", ""ref"": ""Sonntagstr. 1, 10245 Berlin"", ""source"": ""survey"", ""support"": ""ground""}",382193456425063,images/postbox_node_253608870_img_382193456425063.jpg,52.504701199972,13.4676305,0,1617299020000
node/253608870,52.5045102,13.4679162,"{""access"": ""yes"", ""addr:floor"": ""0"", ""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-05-20"", ""collection_times"": ""Mo-Fr 17:15; Sa 12:15"", ""colour"": ""yellow"", ""covered"": ""no"", ""indoor"": ""no"", ""level"": ""0"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""pillar"", ""postal_code"": ""10245"", ""ref"": ""Sonntagstr. 1, 10245 Berlin"", ""source"": ""survey"", ""support"": ""ground""}",1430387503997481,images/postbox_node_253608870_img_1430387503997481.jpg,52.5046375,13.467615099972,0,1597831753000
node/254307083,52.5036331,13.3274719,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:15; Sa 16:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Fasanenstr. 20, 10623 Berlin""}",1019185060697764,images/postbox_node_254307083_img_1019185060697764.jpg,52.5033899,13.3275371,0,1783613090500
node/254307083,52.5036331,13.3274719,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:15; Sa 16:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Fasanenstr. 20, 10623 Berlin""}",2900017100302541,images/postbox_node_254307083_img_2900017100302541.jpg,52.503416799972,13.3275298,0,1642251435000
node/254337022,52.503675,13.3072467,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-04-18"", ""collection_times"": ""Mo-Fr 15:15; Sa 15:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Mommsenstr. 30, 10629 Berlin""}",1068919948683751,images/postbox_node_254337022_img_1068919948683751.jpg,52.5036586,13.3072394,0,1755159115500
node/254337022,52.503675,13.3072467,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-04-18"", ""collection_times"": ""Mo-Fr 15:15; Sa 15:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Mommsenstr. 30, 10629 Berlin""}",1057614746539614,images/postbox_node_254337022_img_1057614746539614.jpg,52.503638899972,13.306966299972,0,1755159107500
node/254992621,52.4877399,13.2630071,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:30,21:00; Sa 13:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Am Bahnhof Grunewald 10, 14193 Berlin""}",222890669271825,images/postbox_node_254992621_img_222890669271825.jpg,52.487989699972,13.262824699972,0,1564404394000
node/254992621,52.4877399,13.2630071,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:30,21:00; Sa 13:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Am Bahnhof Grunewald 10, 14193 Berlin""}",1177609853095897,images/postbox_node_254992621_img_1177609853095897.jpg,52.4875296,13.263362199972,0,1467144953026
node/258889228,52.5694522,13.5682294,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-04-10"", ""collection_times"": ""Mo-Fr 15:45; Sa 14:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""pillar"", ""ref"": ""Havemannstr. 12, 12689 Berlin"", ""support"": ""ground""}",1282440885603052,images/postbox_node_258889228_img_1282440885603052.jpg,52.5694547,13.568606499972,0,1640166517000
node/257908325,52.4475356,13.5667524,"{""amenity"": ""post_box"", ""brand"": ""Deutsche Post"", ""collection_times"": ""Mo-Fr 16:15, Sa 13:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""postal_code"": ""12555"", ""ref"": ""Färberstraße 26, 12555 Berlin""}",226596919906311,images/postbox_node_257908325_img_226596919906311.jpg,52.447421,13.566519,0,1678265121000
node/257908325,52.4475356,13.5667524,"{""amenity"": ""post_box"", ""brand"": ""Deutsche Post"", ""collection_times"": ""Mo-Fr 16:15, Sa 13:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""postal_code"": ""12555"", ""ref"": ""Färberstraße 26, 12555 Berlin""}",772862000089464,images/postbox_node_257908325_img_772862000089464.jpg,52.447568192196,13.56663046406,197.85715939563,1603541757081
node/258411392,52.4790664,13.3204987,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-08-27"", ""collection_times"": ""Mo-Fr 17:00; Sa 16:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Blissestr. 67, 10713 Berlin""}",1613067085569766,images/postbox_node_258411392_img_1613067085569766.jpg,52.478877777778,13.320919444444,281,1608896982000
node/258411392,52.4790664,13.3204987,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-08-27"", ""collection_times"": ""Mo-Fr 17:00; Sa 16:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Blissestr. 67, 10713 Berlin""}",1103125026839492,images/postbox_node_258411392_img_1103125026839492.jpg,52.478797222222,13.320391666667,5,1474823467000
node/263704560,52.5103729,13.513159,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:30, Sa 11:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Alt-Friedrichsfelde 103, 10315 Berlin""}",1189903548869950,images/postbox_node_263704560_img_1189903548869950.jpg,52.5102941,13.5133697,0,1720164534500
node/261737542,52.5246906,13.3277382,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-10-15"", ""collection_times"": ""Mo-Fr 17:00; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Beusselstr. 1, 10553 Berlin""}",1023350145392432,images/postbox_node_261737542_img_1023350145392432.jpg,52.5245606,13.3274528,23.49,1702722930000
node/267079786,52.460658,13.5254572,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-04-07"", ""collection_times"": ""Mo-Fr 16:30; Sa 13:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Plönzeile 24, 12459 Berlin""}",497954891239397,images/postbox_node_267079786_img_497954891239397.jpg,52.460794444444,13.525513888889,32,1444579509000
node/266087601,52.4871334,13.357036,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 18:00; Sa 14:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hauptstr. 17, 10827 Berlin""}",1091316434696020,images/postbox_node_266087601_img_1091316434696020.jpg,52.486966666667,13.357097222222,300,1585399979000
node/266087601,52.4871334,13.357036,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 18:00; Sa 14:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hauptstr. 17, 10827 Berlin""}",1023364076134086,images/postbox_node_266087601_img_1023364076134086.jpg,52.4873425,13.3572591,209.569,1720970197000
node/266087601,52.4871334,13.357036,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 18:00; Sa 14:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hauptstr. 17, 10827 Berlin""}",1043638174428807,images/postbox_node_266087601_img_1043638174428807.jpg,52.486974299972,13.3570107,0,1723211000000
node/266629544,52.5139512,13.6121488,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:45; Sa 14:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hönower Str. 102. 12623 Berlin""}",259322505886297,images/postbox_node_266629544_img_259322505886297.jpg,52.513804081304,13.612039006522,154.95092773438,1550658423261
node/266629544,52.5139512,13.6121488,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:45; Sa 14:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hönower Str. 102. 12623 Berlin""}",1033593057215734,images/postbox_node_266629544_img_1033593057215734.jpg,52.513990667698,13.611879833055,146.25447546618,1618650848683
